,datetime,eo_code,motohours
7011,2022-03-11,100000062396,62945.655
7014,2022-03-11,100000062390,66873.636
7016,2022-03-11,100000062392,65088.41
7018,2022-03-11,100000062394,65607.475
7020,2022-03-11,100000062393,60376.957
7022,2022-03-11,100000084407,27726.0
7024,2022-03-11,100000062391,65189.164
7026,2022-03-11,100000062384,80406.687
7028,2022-03-11,100000062382,81106.591
7030,2022-03-11,100000062381,82193.461
7032,2022-03-11,100000065976,84321.702
7034,2022-03-11,100000065975,80239.581
7036,2022-03-11,100000084406,29658.0
7039,2022-03-11,100000065967,80998.143
7041,2022-03-11,100000065974,83278.951
7043,2022-03-11,100000065972,83883.21
7045,2022-03-11,100000065971,83753.759
7047,2022-03-11,100000065970,85886.202
7048,2022-03-11,100000084405,29146.0
7051,2022-03-11,100000065969,80729.306
7053,2022-03-11,100000062376,95737.451
7055,2022-03-11,100000062377,97224.008
7057,2022-03-11,100000084404,29286.0
7058,2022-03-11,100000062379,96414.697
7061,2022-03-11,100000062373,97507.946
7064,2022-03-11,100000062371,98376.217
7066,2022-03-11,100000062370,102173.04
7067,2022-03-11,100000084403,30118.0
7070,2022-03-11,100000062369,98616.096
7072,2022-03-11,100000028868,97456.088
7074,2022-03-11,100000084402,30293.0
7076,2022-03-11,100000084401,30430.0
7078,2022-03-11,100000084400,26711.0
7080,2022-03-11,100000084399,30022.0
7082,2022-03-11,100000084397,29558.0
7084,2022-03-11,100000084396,31740.0
7091,2022-03-11,100000062396,62935.512
7093,2022-03-11,100000065969,80720.518
7094,2022-03-11,100000008674,31765.64
7095,2022-03-11,100000008673,32451.83
7096,2022-03-11,100000065981,43554.416
7098,2022-03-11,100000065980,43985.972
7100,2022-03-11,100000065979,43304.389
7102,2022-03-11,100000065978,43449.402
7103,2022-03-11,100000065977,42635.234
7105,2022-03-11,100000065635,62319.18
7107,2022-03-11,100000065636,59652.697
7109,2022-03-11,100000065634,61029.944
7111,2022-03-11,100000065633,59656.681
7113,2022-03-11,100000065631,58908.021
7115,2022-03-11,100000065629,62493.765
7117,2022-03-11,100000065632,59537.998
7118,2022-03-11,100000065630,62328.681
7120,2022-03-11,100000065628,55178.565
7122,2022-03-11,100000065627,63053.518
7124,2022-03-11,100000065625,61804.296
7126,2022-03-11,100000065623,65067.872
7128,2022-03-11,100000065624,63589.867
7129,2022-03-11,100000065626,64457.791
7131,2022-03-11,100000065643,71358.143
7133,2022-03-11,100000065641,72404.064
7135,2022-03-11,100000065638,71701.703
7136,2022-03-11,100000065639,73687.132
7138,2022-03-11,100000065637,74405.328
7140,2022-03-11,100000065640,71891.983
7141,2022-03-11,100000065622,83721.789
7143,2022-03-11,100000065620,85899.295
7145,2022-03-11,100000065619,81319.087
7147,2022-03-11,100000065618,85504.771
7149,2022-03-11,100000065617,84272.53
7151,2022-03-11,100000065616,87540.742
7153,2022-03-11,100000065615,85467.46
7155,2022-03-11,100000065614,86406.215
7157,2022-03-11,100000065613,87329.993
7159,2022-03-11,100000065612,88291.225
7161,2022-03-11,100000065611,86559.456
7163,2022-03-11,100000065609,83474.155
7165,2022-03-11,100000065608,85642.325
7167,2022-03-11,100000065607,85196.641
7169,2022-03-11,100000065606,90481.424
7170,2022-03-11,100000062385,52921.66
7172,2022-03-11,100000062387,56637.628
7174,2022-03-11,100000062389,56586.448
7176,2022-03-11,100000062386,56538.763
7178,2022-03-11,100000062399,62389.903
7180,2022-03-11,100000062398,60559.701
7183,2022-03-11,100000062395,62852.73
7185,2022-03-11,100000062390,66863.856
7187,2022-03-11,100000062392,65076.85
7189,2022-03-11,100000062394,65595.605
7190,2022-03-11,100000062393,60364.957
7192,2022-03-11,100000062391,65177.264
7194,2022-03-11,100000062384,80394.747
7196,2022-03-11,100000062382,81095.724
7198,2022-03-11,100000062381,82183.291
7200,2022-03-11,100000065976,84309.702
7202,2022-03-11,100000065975,80227.851
7204,2022-03-11,100000062380,81050.397
7206,2022-03-11,100000065967,80986.303
7208,2022-03-11,100000065974,83267.011
7210,2022-03-11,100000065972,83871.33
7212,2022-03-11,100000065971,83742.159
7214,2022-03-11,100000065970,85875.062
7217,2022-03-11,100000065968,83608.052
7218,2022-03-11,100000062376,95725.901
7220,2022-03-11,100000062377,97212.128
7222,2022-03-11,100000062379,96402.827
7224,2022-03-11,100000062373,97496.566
7226,2022-03-11,100000062372,97547.22
7228,2022-03-11,100000062371,98366.842
7230,2022-03-11,100000062370,102162.994
7232,2022-03-11,100000062369,98604.506
7234,2022-03-11,100000028868,97445.844
7238,2022-03-10,100000062390,66851.856
7239,2022-03-10,100000065970,85863.282
7240,2022-03-10,100000062370,102152.889
7241,2022-03-11,100000008674,31753.95
7242,2022-03-11,100000008673,32440.3
7243,2022-03-11,100000084396,31728.0
7245,2022-03-11,100000084397,29546.0
7247,2022-03-11,100000084399,30010.0
7249,2022-03-11,100000084400,26699.0
7251,2022-03-11,100000084401,30418.0
7253,2022-03-11,100000084402,30281.0
7255,2022-03-11,100000084403,30106.0
7257,2022-03-11,100000084404,29274.0
7259,2022-03-11,100000084405,29134.0
7261,2022-03-11,100000084406,29646.0
7263,2022-03-11,100000084407,27714.0
7265,2022-03-11,100000084408,29177.0
7267,2022-03-11,100000084409,29178.0
7270,2022-03-11,100000084411,28515.0
7272,2022-03-11,100000084412,26649.0
7274,2022-03-10,100000065643,71352.783
7276,2022-03-10,100000065641,72392.064
7278,2022-03-10,100000065981,43543.334
7280,2022-03-10,100000065980,43973.982
7282,2022-03-10,100000065979,43295.049
7284,2022-03-10,100000065978,43437.872
7286,2022-03-10,100000065977,42623.414
7288,2022-03-10,100000065640,71880.043
7290,2022-03-10,100000065639,73675.132
7292,2022-03-10,100000065638,71689.703
7294,2022-03-10,100000065637,74393.328
7296,2022-03-10,100000065627,63041.518
7298,2022-03-10,100000065626,64445.801
7300,2022-03-10,100000065625,61792.296
7302,2022-03-10,100000065624,63588.727
7305,2022-03-10,100000065623,65056.012
7307,2022-03-10,100000062399,62378.931
7309,2022-03-10,100000062398,60547.721
7311,2022-03-10,100000062396,62924.569
7313,2022-03-10,100000062395,62840.82
7315,2022-03-10,100000065636,59641.457
7317,2022-03-10,100000065635,62308.832
7319,2022-03-10,100000065634,61018.894
7321,2022-03-10,100000065633,59644.751
7323,2022-03-10,100000065631,58896.021
7325,2022-03-10,100000065630,62316.681
7327,2022-03-10,100000065629,62486.765
7329,2022-03-10,100000065628,55166.565
7331,2022-03-10,100000062384,80383.127
7333,2022-03-10,100000062382,81083.994
7335,2022-03-10,100000062381,82176.861
7337,2022-03-10,100000065976,84299.103
7339,2022-03-10,100000065622,83710.099
7341,2022-03-10,100000065975,80216.941
7343,2022-03-10,100000065974,83255.171
7345,2022-03-10,100000065972,83859.59
7347,2022-03-10,100000065971,83731.233
7350,2022-03-10,100000065969,80709.383
7352,2022-03-10,100000065968,83606.052
7353,2022-03-10,100000065620,85887.295
7355,2022-03-10,100000065619,81308.189
7357,2022-03-10,100000065618,85492.771
7359,2022-03-10,100000065617,84260.53
7361,2022-03-10,100000065616,87529.152
7363,2022-03-10,100000065615,85455.46
7365,2022-03-10,100000065614,86394.215
7367,2022-03-10,100000065613,87318.523
7369,2022-03-10,100000065612,88279.315
7371,2022-03-10,100000065967,80974.463
7373,2022-03-10,100000065611,86547.896
7375,2022-03-10,100000065609,83462.155
7377,2022-03-10,100000065608,85633.325
7379,2022-03-10,100000065607,85186.639
7381,2022-03-10,100000065606,90469.424
7383,2022-03-10,100000062380,81038.447
7385,2022-03-10,100000062394,65585.806
7387,2022-03-10,100000062393,60353.984
7389,2022-03-10,100000062392,65064.97
7391,2022-03-10,100000062391,65166.46
7394,2022-03-10,100000062389,56575.245
7397,2022-03-10,100000062387,56625.748
7398,2022-03-10,100000062386,56526.813
7400,2022-03-10,100000062385,52910.757
7402,2022-03-10,100000062379,96393.15
7404,2022-03-10,100000062377,97200.328
7406,2022-03-10,100000062376,95713.951
7408,2022-03-10,100000062373,97484.956
7410,2022-03-10,100000062372,97536.267
7412,2022-03-10,100000062371,98363.252
7415,2022-03-10,100000084412,26640.0
7417,2022-03-10,100000062369,98592.926
7419,2022-03-10,100000028868,97433.914
7421,2022-03-10,100000084411,28503.0
7424,2022-03-10,100000084409,29166.0
7426,2022-03-10,100000084408,29165.0
7428,2022-03-10,100000084407,27702.0
7430,2022-03-10,100000084406,29634.0
7432,2022-03-10,100000084405,29122.0
7434,2022-03-10,100000084404,29262.0
7435,2022-03-10,100000084403,30094.0
7437,2022-03-10,100000084402,30269.0
7439,2022-03-10,100000084401,30407.0
7441,2022-03-10,100000084400,26687.0
7443,2022-03-10,100000084399,29998.0
7445,2022-03-10,100000084397,29539.0
7447,2022-03-10,100000084396,31716.0
7449,2022-03-10,100000065978,43426.172
7450,2022-03-10,100000028868,97422.284
7451,2022-03-10,100000008674,31741.95
7452,2022-03-10,100000008673,32428.3
7453,2022-03-10,100000065981,43532.69
7455,2022-03-10,100000065980,43962.152
7457,2022-03-10,100000065979,43283.419
7460,2022-03-10,100000065977,42611.554
7462,2022-03-10,100000065635,62297.422
7463,2022-03-10,100000084412,26628.0
7466,2022-03-10,100000065636,59629.857
7468,2022-03-10,100000065634,61006.894
7470,2022-03-10,100000084411,28491.0
7472,2022-03-10,100000065633,59632.751
7474,2022-03-10,100000065631,58884.021
7476,2022-03-10,100000065629,62474.765
7479,2022-03-10,100000065632,59537.702
7481,2022-03-10,100000065630,62304.681
7483,2022-03-10,100000065628,55154.565
7485,2022-03-10,100000065627,63029.518
7487,2022-03-10,100000084409,29154.0
7488,2022-03-10,100000065625,61780.806
7491,2022-03-10,100000065623,65045.081
7493,2022-03-10,100000065624,63587.917
7495,2022-03-10,100000084408,29153.0
7496,2022-03-10,100000065626,64433.801
7499,2022-03-10,100000065643,71343.713
7501,2022-03-10,100000065641,72384.014
7503,2022-03-10,100000065638,71677.703
7505,2022-03-10,100000084406,29622.0
7506,2022-03-10,100000065639,73663.152
7509,2022-03-10,100000065637,74381.628
7511,2022-03-10,100000065640,71868.523
7513,2022-03-10,100000065622,83698.839
7514,2022-03-10,100000084405,29110.0
7517,2022-03-10,100000065620,85875.295
7519,2022-03-10,100000065619,81296.189
7521,2022-03-10,100000065618,85480.771
7522,2022-03-10,100000084404,29251.0
7525,2022-03-10,100000065617,84249.87
7527,2022-03-10,100000065616,87518.452
7529,2022-03-10,100000065615,85443.69
7530,2022-03-10,100000084403,30082.0
7533,2022-03-10,100000065614,86382.665
7535,2022-03-10,100000065613,87306.993
7537,2022-03-10,100000084402,30258.0
7538,2022-03-10,100000065612,88267.315
7541,2022-03-10,100000065611,86535.896
7543,2022-03-10,100000065609,83450.155
7545,2022-03-10,100000084401,30395.0
7546,2022-03-10,100000065608,85621.535
7549,2022-03-10,100000065607,85174.919
7551,2022-03-10,100000065606,90457.424
7553,2022-03-10,100000062385,52898.777
7555,2022-03-10,100000084400,26675.0
7556,2022-03-10,100000062387,56614.478
7559,2022-03-10,100000062389,56566.015
7561,2022-03-10,100000062386,56514.863
7563,2022-03-10,100000084399,29986.0
7564,2022-03-10,100000062399,62374.991
7567,2022-03-10,100000062398,60535.811
7569,2022-03-10,100000062396,62912.579
7571,2022-03-10,100000062395,62829.753
7572,2022-03-10,100000084397,29527.0
7575,2022-03-10,100000062390,66841.355
7577,2022-03-10,100000062392,65053.666
7579,2022-03-10,100000062394,65574.026
7581,2022-03-10,100000062393,60342.084
7583,2022-03-10,100000062391,65154.56
7584,2022-03-10,100000084396,31704.0
7587,2022-03-10,100000062384,80371.447
7589,2022-03-10,100000062382,81073.103
7591,2022-03-10,100000062381,82165.141
7593,2022-03-10,100000065976,84287.233
7595,2022-03-10,100000065975,80205.031
7597,2022-03-10,100000062380,81026.597
7599,2022-03-10,100000065967,80963.509
7601,2022-03-10,100000065974,83244.185
7603,2022-03-10,100000065972,83848.523
7605,2022-03-10,100000065971,83719.553
7607,2022-03-10,100000065970,85853.18
7609,2022-03-10,100000065969,80697.443
7611,2022-03-10,100000065968,83595.542
7613,2022-03-10,100000062376,95702.081
7615,2022-03-10,100000062377,97189.664
7617,2022-03-10,100000062379,96381.25
7619,2022-03-10,100000062373,97474.082
7621,2022-03-10,100000062372,97525.344
7624,2022-03-10,100000062371,98352.316
7626,2022-03-10,100000062370,102142.167
7628,2022-03-10,100000062369,98580.936
7632,2022-03-09,100000065978,43415.774
7633,2022-03-09,100000062389,56555.545
7634,2022-03-10,100000008674,31731.87
7635,2022-03-10,100000008673,32416.72
7636,2022-03-09,100000084412,26616.0
7638,2022-03-09,100000084411,28479.0
7640,2022-03-09,100000084410,29053.0
7642,2022-03-09,100000065611,86524.456
7644,2022-03-09,100000065609,83438.765
7646,2022-03-09,100000065608,85609.535
7648,2022-03-09,100000084409,29142.0
7649,2022-03-09,100000065607,85164.399
7652,2022-03-09,100000065606,90445.424
7654,2022-03-09,100000065619,81284.459
7656,2022-03-09,100000065618,85468.771
7658,2022-03-09,100000065617,84237.88
7660,2022-03-09,100000084408,29141.0
7661,2022-03-09,100000065616,87506.532
7664,2022-03-09,100000065615,85434.96
7666,2022-03-09,100000065614,86370.665
7668,2022-03-09,100000065613,87294.993
7670,2022-03-09,100000065612,88255.315
7672,2022-03-09,100000065967,80952.596
7674,2022-03-09,100000062384,80359.677
7676,2022-03-09,100000062382,81061.383
7678,2022-03-09,100000062381,82153.151
7680,2022-03-09,100000084407,27700.0
7682,2022-03-09,100000065976,84275.653
7684,2022-03-09,100000065622,83687.839
7686,2022-03-09,100000065975,80194.049
7688,2022-03-09,100000065974,83238.945
7690,2022-03-09,100000065972,83836.723
7692,2022-03-09,100000065971,83707.583
7694,2022-03-09,100000065970,85841.6
7696,2022-03-09,100000062394,65562.086
7698,2022-03-09,100000062393,60331.295
7700,2022-03-09,100000062392,65041.936
7702,2022-03-09,100000062391,65143.709
7704,2022-03-09,100000062390,66829.525
7707,2022-03-09,100000062387,56602.488
7709,2022-03-09,100000062386,56504.283
7711,2022-03-09,100000062385,52886.827
7713,2022-03-09,100000062371,98340.716
7715,2022-03-09,100000084406,29612.0
7716,2022-03-09,100000062370,102131.175
7719,2022-03-09,100000062369,98568.976
7721,2022-03-09,100000028868,97411.672
7723,2022-03-09,100000062380,81014.777
7725,2022-03-09,100000084405,29098.0
7727,2022-03-09,100000084404,29239.0
7729,2022-03-09,100000062379,96369.28
7731,2022-03-09,100000062377,97177.684
7733,2022-03-09,100000062376,95690.141
7735,2022-03-09,100000062373,97462.672
7737,2022-03-09,100000062372,97514.004
7739,2022-03-09,100000084403,30070.0
7741,2022-03-09,100000065643,71334.903
7743,2022-03-09,100000065641,72372.014
7745,2022-03-09,100000084402,30246.0
7747,2022-03-09,100000084401,30385.0
7749,2022-03-09,100000065981,43520.99
7751,2022-03-09,100000065980,43950.182
7753,2022-03-09,100000065979,43272.476
7755,2022-03-09,100000084400,26663.0
7758,2022-03-09,100000065977,42600.708
7760,2022-03-09,100000065969,80686.414
7762,2022-03-09,100000065968,83584.232
7763,2022-03-09,100000084399,29974.0
7766,2022-03-09,100000065620,85863.295
7768,2022-03-09,100000062396,62901.47
7770,2022-03-09,100000062395,62817.953
7772,2022-03-09,100000065636,59618.687
7774,2022-03-09,100000065635,62285.422
7776,2022-03-09,100000065634,60994.894
7778,2022-03-09,100000065633,59620.751
7779,2022-03-09,100000084397,29515.0
7782,2022-03-09,100000065632,59528.702
7784,2022-03-09,100000065631,58874.284
7786,2022-03-09,100000065630,62293.591
7788,2022-03-09,100000065629,62462.765
7790,2022-03-09,100000065628,55142.565
7792,2022-03-09,100000065640,71856.573
7794,2022-03-09,100000065639,73651.152
7795,2022-03-09,100000084396,31692.0
7798,2022-03-09,100000065638,71665.703
7800,2022-03-09,100000065637,74369.628
7802,2022-03-09,100000065627,63017.518
7804,2022-03-09,100000065626,64421.801
7806,2022-03-09,100000065624,63583.827
7808,2022-03-09,100000065623,65033.481
7810,2022-03-09,100000062399,62367.131
7812,2022-03-09,100000062398,60523.831
7814,2022-03-09,100000062397,63510.986
7815,2022-03-09,100000065970,85830.724
7816,2022-03-09,100000065967,80940.766
7817,2022-03-09,100000062372,97503.423
7818,2022-03-08,100000062397,63500.716
7819,2022-03-09,100000008674,31719.87
7820,2022-03-09,100000008673,32404.89
7821,2022-03-09,100000065981,43509.07
7823,2022-03-09,100000065980,43939.231
7825,2022-03-09,100000065979,43260.986
7827,2022-03-09,100000065978,43406.059
7829,2022-03-09,100000065977,42590.777
7831,2022-03-09,100000065635,62273.422
7833,2022-03-09,100000065636,59607.147
7835,2022-03-09,100000065634,60983.484
7836,2022-03-09,100000065633,59608.751
7838,2022-03-09,100000065631,58862.284
7840,2022-03-09,100000065629,62451.275
7842,2022-03-09,100000065632,59517.302
7844,2022-03-09,100000065630,62281.591
7846,2022-03-09,100000065628,55130.565
7848,2022-03-09,100000065627,63007.558
7850,2022-03-09,100000065623,65023.434
7852,2022-03-09,100000065624,63577.257
7854,2022-03-09,100000065626,64410.431
7856,2022-03-09,100000065643,71326.453
7858,2022-03-09,100000065641,72360.014
7860,2022-03-09,100000065638,71654.183
7862,2022-03-09,100000065639,73640.232
7864,2022-03-09,100000065637,74357.628
7866,2022-03-09,100000065640,71846.645
7868,2022-03-09,100000065622,83676.209
7870,2022-03-09,100000065620,85851.295
7872,2022-03-09,100000065619,81274.739
7874,2022-03-09,100000065618,85459.771
7876,2022-03-09,100000065617,84225.88
7878,2022-03-09,100000065616,87496.206
7880,2022-03-09,100000065615,85426.49
7882,2022-03-09,100000065614,86359.255
7884,2022-03-09,100000065613,87284.233
7886,2022-03-09,100000065611,86512.456
7888,2022-03-09,100000065609,83431.765
7890,2022-03-09,100000065608,85597.535
7892,2022-03-09,100000065607,85155.489
7894,2022-03-09,100000065606,90433.424
7896,2022-03-09,100000062385,52876.843
7898,2022-03-09,100000062387,56590.588
7900,2022-03-09,100000062388,59436.929
7901,2022-03-09,100000062389,56545.147
7903,2022-03-09,100000062386,56492.503
7905,2022-03-09,100000062399,62355.181
7907,2022-03-09,100000062398,60511.881
7909,2022-03-09,100000062397,63509.026
7910,2022-03-09,100000062396,62889.57
7912,2022-03-09,100000062395,62806.043
7914,2022-03-09,100000062390,66818.987
7916,2022-03-09,100000062392,65031.459
7918,2022-03-09,100000062394,65550.136
7920,2022-03-09,100000062393,60319.475
7922,2022-03-09,100000062391,65131.779
7924,2022-03-09,100000062384,80347.917
7926,2022-03-09,100000062382,81049.483
7928,2022-03-09,100000062381,82143.057
7930,2022-03-09,100000065976,84264.713
7932,2022-03-09,100000065975,80182.209
7934,2022-03-09,100000062380,81002.987
7937,2022-03-09,100000065974,83227.475
7939,2022-03-09,100000065972,83826.072
7941,2022-03-09,100000065971,83695.803
7944,2022-03-09,100000065969,80674.904
7946,2022-03-09,100000065968,83572.412
7948,2022-03-09,100000062376,95678.761
7950,2022-03-09,100000062377,97165.784
7952,2022-03-09,100000062379,96357.29
7954,2022-03-09,100000062373,97452.403
7957,2022-03-09,100000062371,98328.736
7959,2022-03-09,100000062370,102121.76
7961,2022-03-09,100000062369,98558.655
7963,2022-03-09,100000028868,97399.672
7965,2022-03-09,100000084412,26604.0
7967,2022-03-09,100000084411,28467.0
7969,2022-03-09,100000084410,29047.0
7971,2022-03-09,100000084409,29130.0
7973,2022-03-09,100000084408,29130.0
7975,2022-03-08,100000065978,43395.745
7976,2022-03-09,100000084407,27693.0
7978,2022-03-09,100000084406,29600.0
7981,2022-03-09,100000084405,29086.0
7984,2022-03-09,100000084404,29227.0
7986,2022-03-09,100000084403,30059.0
7988,2022-03-09,100000084402,30234.0
7990,2022-03-09,100000084401,30373.0
7992,2022-03-09,100000084400,26651.0
7995,2022-03-09,100000084399,29962.0
7997,2022-03-08,100000062373,97440.403
7998,2022-03-09,100000084397,29503.0
8000,2022-03-09,100000084396,31680.0
8002,2022-03-09,100000008674,31707.87
8003,2022-03-09,100000008673,32393.18
8004,2022-03-08,100000084412,26592.0
8006,2022-03-08,100000065981,43497.1
8008,2022-03-08,100000065980,43927.611
8010,2022-03-08,100000065979,43249.106
8013,2022-03-08,100000065977,42580.236
8015,2022-03-08,100000084411,28455.0
8017,2022-03-08,100000084410,29040.0
8019,2022-03-08,100000084409,29118.0
8021,2022-03-08,100000084408,29123.0
8023,2022-03-08,100000065635,62261.422
8025,2022-03-08,100000065636,59596.047
8027,2022-03-08,100000065634,60971.484
8029,2022-03-08,100000065633,59596.931
8031,2022-03-08,100000065631,58850.284
8033,2022-03-08,100000065629,62439.815
8035,2022-03-08,100000065632,59506.702
8037,2022-03-08,100000065630,62270.561
8039,2022-03-08,100000065628,55118.565
8041,2022-03-08,100000065627,62995.558
8043,2022-03-08,100000065623,65013.745
8046,2022-03-08,100000065624,63571.067
8048,2022-03-08,100000065626,64398.601
8050,2022-03-08,100000065643,71318.253
8052,2022-03-08,100000065641,72348.064
8054,2022-03-08,100000065638,71642.183
8056,2022-03-08,100000065639,73628.232
8058,2022-03-08,100000065637,74345.628
8060,2022-03-08,100000065640,71835.645
8062,2022-03-08,100000065622,83664.689
8064,2022-03-08,100000065620,85840.295
8066,2022-03-08,100000065619,81262.739
8068,2022-03-08,100000065618,85447.771
8070,2022-03-08,100000065617,84213.91
8072,2022-03-08,100000065616,87484.326
8074,2022-03-08,100000065615,85414.49
8076,2022-03-08,100000065614,86347.255
8078,2022-03-08,100000065613,87273.431
8080,2022-03-08,100000065612,88248.495
8082,2022-03-08,100000065611,86501.166
8084,2022-03-08,100000084406,29588.0
8086,2022-03-08,100000065609,83420.575
8088,2022-03-08,100000065608,85586.535
8090,2022-03-08,100000065607,85153.489
8092,2022-03-08,100000065606,90421.924
8094,2022-03-08,100000062385,52865.053
8096,2022-03-08,100000062387,56579.563
8097,2022-03-08,100000062388,59434.929
8098,2022-03-08,100000084405,29074.0
8101,2022-03-08,100000062389,56533.537
8103,2022-03-08,100000062386,56480.503
8105,2022-03-08,100000062399,62343.231
8107,2022-03-08,100000062398,60501.83
8110,2022-03-08,100000062396,62877.59
8111,2022-03-08,100000084404,29215.0
8114,2022-03-08,100000062395,62795.429
8116,2022-03-08,100000062390,66807.237
8118,2022-03-08,100000062392,65021.017
8120,2022-03-08,100000062394,65538.246
8121,2022-03-08,100000062393,60308.803
8123,2022-03-08,100000062391,65121.63
8125,2022-03-08,100000084403,30047.0
8127,2022-03-08,100000062384,80337.587
8129,2022-03-08,100000062382,81039.396
8131,2022-03-08,100000062381,82131.127
8133,2022-03-08,100000065976,84252.883
8135,2022-03-08,100000065975,80172.129
8136,2022-03-08,100000084402,30222.0
8137,2022-03-08,100000062380,80992.291
8140,2022-03-08,100000065967,80930.317
8142,2022-03-08,100000065974,83217.366
8144,2022-03-08,100000065972,83815.347
8146,2022-03-08,100000065971,83683.913
8148,2022-03-08,100000065970,85820.378
8150,2022-03-08,100000084401,30361.0
8152,2022-03-08,100000065969,80664.372
8154,2022-03-08,100000065968,83561.402
8156,2022-03-08,100000062376,95678.671
8158,2022-03-08,100000062377,97157.994
8160,2022-03-08,100000062379,96346.993
8163,2022-03-08,100000062372,97494.136
8165,2022-03-08,100000062371,98318.802
8167,2022-03-08,100000062370,102112.376
8169,2022-03-08,100000062369,98548.281
8171,2022-03-08,100000028868,97388.012
8173,2022-03-08,100000084400,26639.0
8175,2022-03-08,100000084399,29950.0
8177,2022-03-08,100000084397,29491.0
8179,2022-03-08,100000084396,31668.0
8181,2022-03-08,100000065981,43487.07
8183,2022-03-08,100000062384,80326.127
8184,2022-03-08,100000062380,80980.701
8185,2022-03-08,100000028868,97376.022
8186,2022-03-08,100000008674,31695.87
8187,2022-03-08,100000008673,32382.17
8189,2022-03-08,100000065980,43921.591
8191,2022-03-08,100000065979,43237.106
8193,2022-03-08,100000065978,43385.112
8195,2022-03-08,100000065977,42568.556
8197,2022-03-08,100000065635,62249.422
8199,2022-03-08,100000065636,59584.587
8201,2022-03-08,100000065634,60960.004
8203,2022-03-08,100000065633,59585.331
8205,2022-03-08,100000065631,58838.724
8207,2022-03-08,100000065629,62427.815
8209,2022-03-08,100000065632,59495.242
8211,2022-03-08,100000065630,62258.931
8213,2022-03-08,100000065628,55107.005
8215,2022-03-08,100000065627,62983.898
8217,2022-03-08,100000065625,61776.456
8219,2022-03-08,100000065623,65002.405
8221,2022-03-08,100000065624,63560.677
8223,2022-03-08,100000065626,64387.941
8225,2022-03-08,100000065643,71311.983
8227,2022-03-08,100000065641,72337.584
8229,2022-03-08,100000065638,71630.693
8231,2022-03-08,100000065639,73617.372
8233,2022-03-08,100000065637,74334.238
8235,2022-03-08,100000065640,71824.075
8237,2022-03-08,100000065622,83656.059
8239,2022-03-08,100000065620,85828.295
8241,2022-03-08,100000065619,81251.149
8243,2022-03-08,100000065617,84202.4
8245,2022-03-08,100000065616,87472.666
8247,2022-03-08,100000065615,85406.76
8249,2022-03-08,100000065614,86335.735
8251,2022-03-08,100000065613,87262.051
8253,2022-03-08,100000065612,88247.495
8255,2022-03-08,100000065611,86489.556
8257,2022-03-08,100000065609,83408.965
8259,2022-03-08,100000065608,85575.005
8261,2022-03-08,100000065607,85141.929
8263,2022-03-08,100000065606,90409.924
8265,2022-03-08,100000062385,52853.073
8267,2022-03-08,100000062387,56567.893
8269,2022-03-08,100000062388,59429.0
8271,2022-03-08,100000062389,56527.027
8273,2022-03-08,100000062386,56468.543
8275,2022-03-08,100000062399,62332.091
8277,2022-03-08,100000062398,60489.92
8279,2022-03-08,100000062397,63489.556
8281,2022-03-08,100000062396,62865.76
8283,2022-03-08,100000062395,62783.559
8285,2022-03-08,100000062390,66795.897
8286,2022-03-08,100000062392,65009.647
8288,2022-03-08,100000062394,65535.246
8290,2022-03-08,100000062393,60297.303
8292,2022-03-08,100000062391,65109.73
8295,2022-03-08,100000062382,81027.526
8297,2022-03-08,100000062381,82119.367
8299,2022-03-08,100000065976,84241.073
8301,2022-03-08,100000065975,80171.129
8303,2022-03-08,100000065967,80920.407
8305,2022-03-08,100000065974,83205.456
8307,2022-03-08,100000065972,83803.467
8309,2022-03-08,100000065971,83672.453
8311,2022-03-08,100000065970,85808.688
8313,2022-03-08,100000065969,80652.382
8315,2022-03-08,100000065968,83550.032
8317,2022-03-08,100000062376,95667.151
8319,2022-03-08,100000062377,97157.944
8321,2022-03-08,100000062379,96335.143
8323,2022-03-08,100000062373,97429.738
8325,2022-03-08,100000062372,97482.556
8327,2022-03-08,100000062371,98307.202
8329,2022-03-08,100000062370,102100.376
8331,2022-03-08,100000062369,98536.671
8334,2022-03-07,100000065972,83793.437
8335,2022-03-08,100000008674,31683.87
8336,2022-03-08,100000008673,32370.48
8337,2022-03-07,100000065640,71813.263
8339,2022-03-07,100000065639,73605.902
8341,2022-03-07,100000065638,71618.693
8343,2022-03-07,100000065637,74322.238
8345,2022-03-07,100000065643,71299.983
8347,2022-03-07,100000065641,72325.584
8349,2022-03-07,100000065978,43373.322
8351,2022-03-07,100000065977,42558.262
8353,2022-03-07,100000065981,43476.119
8355,2022-03-07,100000065980,43912.371
8357,2022-03-07,100000065979,43226.526
8359,2022-03-07,100000062390,66783.907
8361,2022-03-07,100000062389,56516.477
8363,2022-03-07,100000062388,59417.08
8365,2022-03-07,100000062387,56556.003
8367,2022-03-07,100000062386,56456.653
8369,2022-03-07,100000062385,52841.323
8371,2022-03-07,100000062394,65528.236
8373,2022-03-07,100000062393,60285.313
8375,2022-03-07,100000062392,64998.602
8377,2022-03-07,100000062391,65097.81
8379,2022-03-07,100000065627,62971.898
8381,2022-03-07,100000065626,64377.037
8383,2022-03-07,100000065625,61769.456
8385,2022-03-07,100000065624,63548.677
8387,2022-03-07,100000065623,64991.683
8389,2022-03-07,100000062399,62320.101
8391,2022-03-07,100000062398,60478.05
8393,2022-03-07,100000062397,63478.296
