Документ измерений,Дата,Показания счетчика,ЕдиницаИзмерПризнака,Единица оборудования
26857683,11/16/2021,"1049807,199",км,100000065972
26852467,11/15/2021,"29145,870",МТЧ,100000008674
26851959,11/15/2021,"29828,510",МТЧ,100000008673
26848895,11/15/2021,"348502,000",км,100000008673
26848760,11/15/2021,"359728,000",км,100000008674
26843375,11/15/2021,"940816,551",км,100000065643
26843320,11/15/2021,"68786,085",МТЧ,100000065643
26843260,11/15/2021,"942556,531",км,100000065641
26843341,11/15/2021,"69868,917",МТЧ,100000065641
26843304,11/15/2021,"963768,346",км,100000065640
26843210,11/15/2021,"69760,278",МТЧ,100000065640
26843188,11/15/2021,"987672,890",км,100000065639
26843262,11/15/2021,"71070,735",МТЧ,100000065639
26843245,11/15/2021,"949349,580",км,100000065638
26843226,11/15/2021,"69103,043",МТЧ,100000065638
26843140,11/15/2021,"995966,388",км,100000065637
26843197,11/15/2021,"71860,263",МТЧ,100000065637
26843175,11/15/2021,"772554,808",км,100000065636
26843039,11/15/2021,"57012,446",МТЧ,100000065636
26843151,11/15/2021,"778574,228",км,100000065635
26843142,11/15/2021,"59757,713",МТЧ,100000065635
26843125,11/15/2021,"788281,732",км,100000065634
26843112,11/15/2021,"58477,482",МТЧ,100000065634
26843101,11/15/2021,"779088,301",км,100000065633
26843078,11/15/2021,"57046,486",МТЧ,100000065633
26843059,11/15/2021,"775164,792",км,100000065632
26842960,11/15/2021,"57127,692",МТЧ,100000065632
26843028,11/15/2021,"765245,189",км,100000065631
26843008,11/15/2021,"56290,463",МТЧ,100000065631
26842986,11/15/2021,"804047,737",км,100000065630
26842974,11/15/2021,"59781,425",МТЧ,100000065630
26842964,11/15/2021,"819376,031",км,100000065629
26842945,11/15/2021,"59907,712",МТЧ,100000065629
26842936,11/15/2021,"728954,605",км,100000065628
26842924,11/15/2021,"52650,379",МТЧ,100000065628
26842912,11/15/2021,"824071,254",км,100000065627
26842780,11/15/2021,"60375,671",МТЧ,100000065627
26842890,11/15/2021,"857698,493",км,100000065626
26842875,11/15/2021,"61864,239",МТЧ,100000065626
26842851,11/15/2021,"804939,325",км,100000065625
26842819,11/15/2021,"59247,369",МТЧ,100000065625
26842797,11/15/2021,"852975,950",км,100000065624
26842710,11/15/2021,"61497,287",МТЧ,100000065624
26842765,11/15/2021,"862614,928",км,100000065623
26842660,11/15/2021,"62914,252",МТЧ,100000065623
26842736,11/15/2021,"1076992,305",км,100000065622
26842725,11/15/2021,"81263,720",МТЧ,100000065622
26842713,11/15/2021,"1123923,282",км,100000065620
26842694,11/15/2021,"83374,750",МТЧ,100000065620
26842629,11/15/2021,"1030644,029",км,100000065619
26842644,11/15/2021,"78862,709",МТЧ,100000065619
26842631,11/15/2021,"1107400,488",км,100000065618
26842615,11/15/2021,"83242,334",МТЧ,100000065618
26842602,11/15/2021,"1082165,323",км,100000065617
26842592,11/15/2021,"81673,426",МТЧ,100000065617
26842500,11/15/2021,"1124280,525",км,100000065616
26842567,11/15/2021,"85088,379",МТЧ,100000065616
26842460,11/15/2021,"1075621,094",км,100000065615
26842440,11/15/2021,"83424,312",МТЧ,100000065615
26842529,11/15/2021,"1087152,969",км,100000065614
26842509,11/15/2021,"83928,197",МТЧ,100000065614
26842487,11/15/2021,"1129649,471",км,100000065613
26842475,11/15/2021,"84771,789",МТЧ,100000065613
26842445,11/15/2021,"1145100,245",км,100000065612
26842425,11/15/2021,"86016,110",МТЧ,100000065612
26842411,11/15/2021,"1085612,481",км,100000065611
26842404,11/15/2021,"83951,146",МТЧ,100000065611
26842392,11/15/2021,"1121752,732",км,100000065609
26842310,11/15/2021,"80840,831",МТЧ,100000065609
26842366,11/15/2021,"1072715,941",км,100000065608
26842351,11/15/2021,"83017,529",МТЧ,100000065608
26842259,11/15/2021,"1083322,686",км,100000065607
26842331,11/15/2021,"82615,152",МТЧ,100000065607
26842319,11/15/2021,"1166704,798",км,100000065606
26842210,11/15/2021,"87947,307",МТЧ,100000065606
26840220,11/15/2021,"514577,399",км,100000065981
26840286,11/15/2021,"40991,547",МТЧ,100000065981
26840268,11/15/2021,"518854,500",км,100000065980
26840159,11/15/2021,"41458,523",МТЧ,100000065980
26840238,11/15/2021,"510673,839",км,100000065979
26840224,11/15/2021,"40723,045",МТЧ,100000065979
26840180,11/15/2021,"504351,392",км,100000065978
26840184,11/15/2021,"40917,326",МТЧ,100000065978
26840166,11/15/2021,"504528,578",км,100000065977
26840145,11/15/2021,"40061,797",МТЧ,100000065977
26840131,11/15/2021,"1063050,702",км,100000065976
26840039,11/15/2021,"81789,621",МТЧ,100000065976
26840114,11/15/2021,"988014,279",км,100000065975
26839960,11/15/2021,"77687,873",МТЧ,100000065975
26840074,11/15/2021,"1002136,333",км,100000065974
26840061,11/15/2021,"80798,444",МТЧ,100000065974
26840013,11/15/2021,"1049651,868",км,100000065972
26839920,11/15/2021,"81346,024",МТЧ,100000065972
26839986,11/15/2021,"1016890,953",км,100000065971
26839972,11/15/2021,"81282,001",МТЧ,100000065971
26839870,11/15/2021,"1088856,672",км,100000065970
26839946,11/15/2021,"83516,891",МТЧ,100000065970
26839928,11/15/2021,"1021967,309",км,100000065969
26839905,11/15/2021,"78231,969",МТЧ,100000065969
26839891,11/15/2021,"1063011,568",км,100000065968
26839877,11/15/2021,"81190,403",МТЧ,100000065968
26839855,11/15/2021,"1014127,447",км,100000065967
26839823,11/15/2021,"78433,357",МТЧ,100000065967
26839813,11/15/2021,"754035,567",км,100000062399
26839801,11/15/2021,"59896,641",МТЧ,100000062399
26839739,11/15/2021,"751297,207",км,100000062398
26839782,11/15/2021,"58026,105",МТЧ,100000062398
26839767,11/15/2021,"796844,322",км,100000062397
26839748,11/15/2021,"61020,412",МТЧ,100000062397
26839725,11/15/2021,"777617,167",км,100000062396
26839648,11/15/2021,"60707,722",МТЧ,100000062396
26839702,11/15/2021,"795737,061",км,100000062395
26839688,11/15/2021,"60694,542",МТЧ,100000062395
26839558,11/15/2021,"802155,744",км,100000062394
26839663,11/15/2021,"63108,766",МТЧ,100000062394
26839652,11/15/2021,"751504,434",км,100000062393
26839635,11/15/2021,"57799,737",МТЧ,100000062393
26839617,11/15/2021,"806730,033",км,100000062392
26839603,11/15/2021,"63196,897",МТЧ,100000062392
26839510,11/15/2021,"795866,509",км,100000062391
26839583,11/15/2021,"62698,715",МТЧ,100000062391
26839567,11/15/2021,"844355,646",км,100000062390
26839545,11/15/2021,"64381,880",МТЧ,100000062390
26839528,11/15/2021,"722750,330",км,100000062389
26839440,11/15/2021,"54369,748",МТЧ,100000062389
26839496,11/15/2021,"739317,708",км,100000062388
26839479,11/15/2021,"56937,242",МТЧ,100000062388
26839462,11/15/2021,"698392,644",км,100000062387
26839370,11/15/2021,"54127,849",МТЧ,100000062387
26839280,11/15/2021,"703005,284",км,100000062386
26839422,11/15/2021,"53986,615",МТЧ,100000062386
26839402,11/15/2021,"691779,825",км,100000062385
26839398,11/15/2021,"50352,654",МТЧ,100000062385
26839378,11/15/2021,"960268,586",км,100000062384
26839356,11/15/2021,"77836,245",МТЧ,100000062384
26839343,11/15/2021,"1022608,659",км,100000062383
26839332,11/15/2021,"79888,844",МТЧ,100000062383
26839316,11/15/2021,"1038837,060",км,100000062382
26839302,11/15/2021,"78519,754",МТЧ,100000062382
26839287,11/15/2021,"1007877,381",км,100000062381
26839271,11/15/2021,"79687,294",МТЧ,100000062381
26839190,11/15/2021,"999936,131",км,100000062380
26839140,11/15/2021,"78543,721",МТЧ,100000062380
26839243,11/15/2021,"1213884,815",км,100000062379
26839229,11/15/2021,"93951,906",МТЧ,100000062379
26839212,11/15/2021,"1179118,015",км,100000062378
26839198,11/15/2021,"94522,458",МТЧ,100000062378
26839176,11/15/2021,"1200234,182",км,100000062377
26839162,11/15/2021,"94722,936",МТЧ,100000062377
26839147,11/15/2021,"1183646,886",км,100000062376
26839126,11/15/2021,"93162,867",МТЧ,100000062376
26839028,11/15/2021,"1198730,184",км,100000062373
26839007,11/15/2021,"95045,467",МТЧ,100000062373
26839076,11/15/2021,"1178704,965",км,100000062372
26839058,11/15/2021,"95063,150",МТЧ,100000062372
26838879,11/15/2021,"1197258,720",км,100000062371
26838948,11/15/2021,"95980,233",МТЧ,100000062371
26839018,11/15/2021,"1211677,039",км,100000062370
26838997,11/15/2021,"99648,026",МТЧ,100000062370
26838982,11/15/2021,"1211998,426",км,100000062369
26838936,11/15/2021,"96031,847",МТЧ,100000062369
26838760,11/15/2021,"1187729,249",км,100000028868
26838804,11/15/2021,"94942,224",МТЧ,100000028868
26836433,11/15/2021,"57788,447",МТЧ,100000062393
26836007,11/15/2021,"63097,396",МТЧ,100000062394
26835786,11/15/2021,"80786,914",МТЧ,100000065974
26835767,11/15/2021,"78534,091",МТЧ,100000062380
26833289,11/15/2021,"29133,870",МТЧ,100000008674
26833001,11/15/2021,"29816,870",МТЧ,100000008673
26826216,11/15/2021,"1213777,150",км,100000062379
26826196,11/15/2021,"93939,946",МТЧ,100000062379
26826177,11/15/2021,"94711,186",МТЧ,100000062377
26826161,11/15/2021,"1200091,594",км,100000062377
26826096,11/15/2021,"1198589,355",км,100000062373
26826070,11/15/2021,"95033,527",МТЧ,100000062373
26826132,11/15/2021,"1211865,012",км,100000062369
26826116,11/15/2021,"96020,197",МТЧ,100000062369
26826000,11/15/2021,"1021822,629",км,100000065969
26825970,11/15/2021,"78220,139",МТЧ,100000065969
26826047,11/15/2021,"81179,843",МТЧ,100000065968
26826031,11/15/2021,"1062909,053",км,100000065968
26826024,11/15/2021,"1107400,488",км,100000065618
26826007,11/15/2021,"83242,334",МТЧ,100000065618
26825985,11/15/2021,"1124141,478",км,100000065616
26825910,11/15/2021,"85076,669",МТЧ,100000065616
26825952,11/15/2021,"80829,531",МТЧ,100000065609
26825943,11/15/2021,"1121599,845",км,100000065609
26825933,11/15/2021,"83006,359",МТЧ,100000065608
26825917,11/15/2021,"1072546,799",км,100000065608
26825800,11/15/2021,"1022459,634",км,100000062383
26825818,11/15/2021,"79877,344",МТЧ,100000062383
26825730,11/15/2021,"78507,824",МТЧ,100000062382
26825834,11/15/2021,"1038688,196",км,100000062382
26825823,11/15/2021,"1007738,495",км,100000062381
26825807,11/15/2021,"79675,664",МТЧ,100000062381
26825788,11/15/2021,"987866,703",км,100000065975
26825771,11/15/2021,"77676,893",МТЧ,100000065975
26825758,11/15/2021,"1001992,941",км,100000065974
26825718,11/15/2021,"81334,404",МТЧ,100000065972
26825703,11/15/2021,"1049505,418",км,100000065972
26825683,11/15/2021,"949282,792",км,100000065638
26825618,11/15/2021,"69097,683",МТЧ,100000065638
26825534,11/15/2021,"702880,238",км,100000062386
26825512,11/15/2021,"53975,165",МТЧ,100000062386
26825504,11/15/2021,"691665,076",км,100000062385
26825494,11/15/2021,"50341,224",МТЧ,100000062385
26825348,11/15/2021,"40979,907",МТЧ,100000065981
26825323,11/15/2021,"514420,488",км,100000065981
26825312,11/15/2021,"41447,563",МТЧ,100000065980
26825230,11/15/2021,"518736,857",км,100000065980
26825188,11/15/2021,"59746,823",МТЧ,100000065635
26825169,11/15/2021,"778414,260",км,100000065635
26825238,11/15/2021,"804047,737",км,100000065630
26825217,11/15/2021,"59770,855",МТЧ,100000065630
26825203,11/15/2021,"819289,127",км,100000065629
26825193,11/15/2021,"59898,912",МТЧ,100000065629
26825175,11/15/2021,"52640,649",МТЧ,100000065628
26825158,11/15/2021,"728775,646",км,100000065628
26825144,11/15/2021,"862451,419",км,100000065623
26825133,11/15/2021,"62902,872",МТЧ,100000065623
26825119,11/15/2021,"754035,567",км,100000062399
26825099,11/15/2021,"59894,871",МТЧ,100000062399
26825083,11/15/2021,"58026,105",МТЧ,100000062398
26825029,11/15/2021,"751297,207",км,100000062398
26825059,11/15/2021,"795617,648",км,100000062395
26825043,11/15/2021,"60682,552",МТЧ,100000062395
26825004,11/15/2021,"999363,689",км,100000062380
26824123,11/15/2021,"510528,355",км,100000065979
26824116,11/15/2021,"40711,065",МТЧ,100000065979
26824030,11/15/2021,"504189,171",км,100000065978
26824086,11/15/2021,"40905,906",МТЧ,100000065978
26824011,11/15/2021,"778925,597",км,100000065633
26823995,11/15/2021,"57035,076",МТЧ,100000065633
26823820,11/15/2021,"857529,351",км,100000065626
26823921,11/15/2021,"61852,799",МТЧ,100000065626
26823907,11/15/2021,"61009,556",МТЧ,100000062397
26823840,11/15/2021,"796697,550",км,100000062397
26823869,11/15/2021,"56927,932",МТЧ,100000062388
26823846,11/15/2021,"739236,502",км,100000062388
26823752,11/15/2021,"94510,948",МТЧ,100000062378
26823726,11/15/2021,"1178980,416",км,100000062378
26823659,11/15/2021,"1062935,473",км,100000065976
26823667,11/15/2021,"81778,371",МТЧ,100000065976
26823646,11/15/2021,"81252,390",МТЧ,100000065622
26823550,11/15/2021,"1076815,599",км,100000065622
26823617,11/15/2021,"83422,522",МТЧ,100000065615
26823601,11/15/2021,"1075621,094",км,100000065615
26823587,11/15/2021,"1013963,938",км,100000065967
26823575,11/15/2021,"78421,577",МТЧ,100000065967
26823353,11/15/2021,"504399,348",км,100000065977
26823341,11/15/2021,"40050,317",МТЧ,100000065977
26822690,11/14/2021,"348156,000",км,100000008673
26822712,11/15/2021,"995818,168",км,100000065637
26822697,11/15/2021,"71848,733",МТЧ,100000065637
26822637,11/15/2021,"940655,295",км,100000065643
26822623,11/15/2021,"68774,695",МТЧ,100000065643
26822609,11/15/2021,"823891,008",км,100000065627
26822592,11/15/2021,"60364,571",МТЧ,100000065627
26822420,11/15/2021,"804786,921",км,100000065625
26822572,11/15/2021,"59236,049",МТЧ,100000065625
26822562,11/15/2021,"775164,792",км,100000065632
26822549,11/15/2021,"57127,692",МТЧ,100000065632
26822534,11/15/2021,"63185,767",МТЧ,100000062392
26822517,11/15/2021,"806573,444",км,100000062392
26822498,11/15/2021,"62686,745",МТЧ,100000062391
26822477,11/15/2021,"795731,968",км,100000062391
26822464,11/15/2021,"844233,497",км,100000062390
26822429,11/15/2021,"64371,029",МТЧ,100000062390
26822384,11/15/2021,"77825,625",МТЧ,100000062384
26822373,11/15/2021,"960144,345",км,100000062384
26822357,11/14/2021,"359408,000",км,100000008674
26822334,11/15/2021,"1086990,104",км,100000065614
26822270,11/15/2021,"83917,387",МТЧ,100000065614
26822234,11/15/2021,"1166548,692",км,100000065606
26822225,11/15/2021,"87935,967",МТЧ,100000065606
26822202,11/15/2021,"1178580,241",км,100000062372
26822120,11/15/2021,"95051,430",МТЧ,100000062372
26822179,11/15/2021,"1211570,365",км,100000062370
26822090,11/15/2021,"99636,026",МТЧ,100000062370
26822037,11/15/2021,"1187570,085",км,100000028868
26821997,11/15/2021,"94930,344",МТЧ,100000028868
26821234,11/15/2021,"69856,917",МТЧ,100000065641
26821221,11/15/2021,"942381,274",км,100000065641
26821206,11/15/2021,"69760,278",МТЧ,100000065640
26821192,11/15/2021,"963768,346",км,100000065640
26821184,11/15/2021,"71059,725",МТЧ,100000065639
26821173,11/15/2021,"987494,736",км,100000065639
26821054,11/15/2021,"772386,632",км,100000065636
26820980,11/15/2021,"57001,026",МТЧ,100000065636
26821032,11/15/2021,"788104,383",км,100000065634
26821017,11/15/2021,"58466,312",МТЧ,100000065634
26820996,11/15/2021,"765080,393",км,100000065631
26820982,11/15/2021,"56279,113",МТЧ,100000065631
26820968,11/15/2021,"852806,486",км,100000065624
26820933,11/15/2021,"61485,797",МТЧ,100000065624
26820565,11/15/2021,"1030504,338",км,100000065619
26820510,11/15/2021,"78851,329",МТЧ,100000065619
26820542,11/15/2021,"1082004,550",км,100000065617
26820535,11/15/2021,"81662,056",МТЧ,100000065617
26820517,11/15/2021,"1129486,123",км,100000065613
26820497,11/15/2021,"84760,999",МТЧ,100000065613
26820482,11/15/2021,"1144916,906",км,100000065612
26820469,11/15/2021,"86004,630",МТЧ,100000065612
26820451,11/15/2021,"1085440,443",км,100000065611
26820443,11/15/2021,"83939,746",МТЧ,100000065611
26820432,11/15/2021,"1083166,419",км,100000065607
26820423,11/15/2021,"82603,882",МТЧ,100000065607
26820321,11/15/2021,"54358,198",МТЧ,100000062389
26820309,11/15/2021,"722644,435",км,100000062389
26820288,11/15/2021,"54116,059",МТЧ,100000062387
26820266,11/15/2021,"698247,803",км,100000062387
26820224,11/15/2021,"1016757,217",км,100000065971
26820212,11/15/2021,"81270,681",МТЧ,100000065971
26820201,11/15/2021,"1088699,761",км,100000065970
26820187,11/15/2021,"83504,891",МТЧ,100000065970
26820120,11/15/2021,"1123790,833",км,100000065620
26820099,11/15/2021,"83363,110",МТЧ,100000065620
26820151,11/15/2021,"60696,272",МТЧ,100000062396
26820018,11/15/2021,"777489,546",км,100000062396
26820122,11/15/2021,"802048,240",км,100000062394
26820068,11/15/2021,"751362,329",км,100000062393
26819972,11/15/2021,"1183524,093",км,100000062376
26819961,11/15/2021,"93151,337",МТЧ,100000062376
26819907,11/15/2021,"95968,503",МТЧ,100000062371
26819936,11/15/2021,"1197118,546",км,100000062371
26819415,11/14/2021,"83492,971",МТЧ,100000065970
26819251,11/14/2021,"99625,413",МТЧ,100000062370
26819091,11/14/2021,"93139,477",МТЧ,100000062376
26818925,11/14/2021,"59884,531",МТЧ,100000062399
26813841,11/14/2021,"29121,870",МТЧ,100000008674
26813593,11/14/2021,"29805,870",МТЧ,100000008673
26811700,11/14/2021,"999363,689",км,100000062380
26811671,11/14/2021,"78522,971",МТЧ,100000062380
26811614,11/14/2021,"94498,948",МТЧ,100000062378
26811597,11/14/2021,"1178825,437",км,100000062378
26811575,11/14/2021,"1183378,448",км,100000062376
26811498,11/14/2021,"95956,583",МТЧ,100000062371
26811447,11/14/2021,"1196963,245",км,100000062371
26811480,11/14/2021,"1211707,136",км,100000062369
26811502,11/14/2021,"96008,787",МТЧ,100000062369
26811401,11/14/2021,"1038553,011",км,100000062382
26811384,11/14/2021,"78495,874",МТЧ,100000062382
26811368,11/14/2021,"1062789,989",км,100000065976
26811351,11/14/2021,"81768,434",МТЧ,100000065976
26811341,11/14/2021,"77665,403",МТЧ,100000065975
26811306,11/14/2021,"987729,104",км,100000065975
26811287,11/14/2021,"1016614,629",км,100000065971
26811271,11/14/2021,"81259,751",МТЧ,100000065971
26811264,11/14/2021,"81170,440",МТЧ,100000065968
26811247,11/14/2021,"1062802,032",км,100000065968
26811222,11/14/2021,"83414,912",МТЧ,100000065615
26811212,11/14/2021,"1075621,094",км,100000065615
26811204,11/14/2021,"84750,049",МТЧ,100000065613
26811193,11/14/2021,"1129325,350",км,100000065613
26811176,11/14/2021,"85992,840",МТЧ,100000065612
26811157,11/14/2021,"1144736,572",км,100000065612
26811129,11/14/2021,"1072377,175",км,100000065608
26811111,11/14/2021,"82994,899",МТЧ,100000065608
26811062,11/14/2021,"801901,468",км,100000062394
26811054,11/14/2021,"63086,416",МТЧ,100000062394
26811036,11/14/2021,"751236,318",км,100000062393
26811022,11/14/2021,"57777,644",МТЧ,100000062393
26810940,11/14/2021,"54347,666",МТЧ,100000062389
26810997,11/14/2021,"722502,330",км,100000062389
26810977,11/14/2021,"691547,145",км,100000062385
26810967,11/14/2021,"50329,634",МТЧ,100000062385
26810902,11/14/2021,"796550,778",км,100000062397
26810872,11/14/2021,"60998,589",МТЧ,100000062397
26810472,11/14/2021,"787937,494",км,100000065634
26810461,11/14/2021,"58454,312",МТЧ,100000065634
26810447,11/14/2021,"52629,209",МТЧ,100000065628
26810416,11/14/2021,"728619,701",км,100000065628
26809539,11/14/2021,"959983,089",км,100000062384
26809519,11/14/2021,"77814,705",МТЧ,100000062384
26809561,11/14/2021,"79869,754",МТЧ,100000062383
26809552,11/14/2021,"1022382,225",км,100000062383
26809545,11/14/2021,"1076650,964",км,100000065622
26809526,11/14/2021,"81240,810",МТЧ,100000065622
26809506,11/14/2021,"81322,824",МТЧ,100000065972
26809489,11/14/2021,"1049369,912",км,100000065972
26809459,11/14/2021,"1107400,488",км,100000065618
26809390,11/14/2021,"83242,334",МТЧ,100000065618
26809371,11/14/2021,"823790,424",км,100000065627
26809364,11/14/2021,"60357,401",МТЧ,100000065627
26809352,11/14/2021,"753903,118",км,100000062399
26809315,11/14/2021,"60670,562",МТЧ,100000062395
26809200,11/14/2021,"795485,360",км,100000062395
26809258,11/14/2021,"62674,825",МТЧ,100000062391
26809230,11/14/2021,"795592,438",км,100000062391
26809216,11/14/2021,"739091,500",км,100000062388
26809204,11/14/2021,"56916,192",МТЧ,100000062388
26808702,11/14/2021,"40967,907",МТЧ,100000065981
26808692,11/14/2021,"514061,444",км,100000065981
26808600,11/14/2021,"518599,741",км,100000065980
26808652,11/14/2021,"41436,073",МТЧ,100000065980
26808623,11/14/2021,"40700,225",МТЧ,100000065979
26808607,11/14/2021,"510411,195",км,100000065979
26808586,11/14/2021,"40895,111",МТЧ,100000065978
26808510,11/14/2021,"504049,760",км,100000065978
26808522,11/14/2021,"69097,683",МТЧ,100000065638
26808512,11/14/2021,"949282,792",км,100000065638
26808496,11/14/2021,"995715,009",км,100000065637
26808475,11/14/2021,"71837,003",МТЧ,100000065637
26808413,11/14/2021,"778255,418",км,100000065635
26808300,11/14/2021,"59735,303",МТЧ,100000065635
26808386,11/14/2021,"778744,546",км,100000065633
26808373,11/14/2021,"57023,216",МТЧ,100000065633
26808363,11/14/2021,"819108,881",км,100000065629
26808333,11/14/2021,"59887,022",МТЧ,100000065629
26807350,11/14/2021,"56989,516",МТЧ,100000065636
26807445,11/14/2021,"772234,228",км,100000065636
26807406,11/14/2021,"764892,422",км,100000065631
26807391,11/14/2021,"56267,803",МТЧ,100000065631
26807384,11/14/2021,"803906,759",км,100000065630
26807366,11/14/2021,"59759,475",МТЧ,100000065630
26807338,11/14/2021,"852629,941",км,100000065624
26807324,11/14/2021,"61474,147",МТЧ,100000065624
26807312,11/14/2021,"862267,330",км,100000065623
26807297,11/14/2021,"62891,572",МТЧ,100000065623
26807275,11/14/2021,"58026,105",МТЧ,100000062398
26807261,11/14/2021,"751297,207",км,100000062398
26807255,11/14/2021,"60684,732",МТЧ,100000062396
26807129,11/14/2021,"777370,777",км,100000062396
26807010,11/14/2021,"53963,685",МТЧ,100000062386
26807091,11/14/2021,"702741,352",км,100000062386
26807077,11/14/2021,"1007608,782",км,100000062381
26806970,11/14/2021,"79663,944",МТЧ,100000062381
26807042,11/14/2021,"1001822,193",км,100000065974
26807030,11/14/2021,"80775,949",МТЧ,100000065974
26806972,11/14/2021,"1021692,272",км,100000065969
26806955,11/14/2021,"78210,015",МТЧ,100000065969
26806858,11/14/2021,"1123650,820",км,100000065620
26806925,11/14/2021,"83352,238",МТЧ,100000065620
26806913,11/14/2021,"1081827,684",км,100000065617
26806901,11/14/2021,"81650,596",МТЧ,100000065617
26806828,11/14/2021,"85064,829",МТЧ,100000065616
26806770,11/14/2021,"1124002,431",км,100000065616
26806845,11/14/2021,"1086820,640",км,100000065614
26806810,11/14/2021,"83905,967",МТЧ,100000065614
26806815,11/14/2021,"1121414,932",км,100000065609
26806795,11/14/2021,"80818,081",МТЧ,100000065609
26806730,11/14/2021,"1082981,828",км,100000065607
26806719,11/14/2021,"82592,602",МТЧ,100000065607
26806631,11/14/2021,"93929,544",МТЧ,100000062379
26806602,11/14/2021,"1213679,785",км,100000062379
26806589,11/14/2021,"94699,826",МТЧ,100000062377
26806572,11/14/2021,"1199965,261",км,100000062377
26806554,11/14/2021,"1198443,737",км,100000062373
26806475,11/14/2021,"95022,575",МТЧ,100000062373
26806459,11/14/2021,"1178450,206",км,100000062372
26806439,11/14/2021,"95039,730",МТЧ,100000062372
26806506,11/14/2021,"1211468,452",км,100000062370
26806397,11/14/2021,"1187448,748",км,100000028868
26806388,11/14/2021,"94918,624",МТЧ,100000028868
26805961,11/14/2021,"775164,792",км,100000065632
26805952,11/14/2021,"57127,692",МТЧ,100000065632
26805931,11/14/2021,"61842,749",МТЧ,100000065626
26805921,11/14/2021,"857506,623",км,100000065626
26805905,11/14/2021,"804608,606",км,100000065625
26805886,11/14/2021,"59224,629",МТЧ,100000065625
26805578,11/14/2021,"504324,514",км,100000065977
26805556,11/14/2021,"40042,177",МТЧ,100000065977
26805123,11/14/2021,"940482,613",км,100000065643
26805107,11/14/2021,"68763,165",МТЧ,100000065643
26805092,11/14/2021,"942229,352",км,100000065641
26805078,11/14/2021,"69844,917",МТЧ,100000065641
26805036,11/14/2021,"69760,278",МТЧ,100000065640
26805021,11/14/2021,"963768,346",км,100000065640
26804958,11/14/2021,"71048,315",МТЧ,100000065639
26805001,11/14/2021,"987316,743",км,100000065639
26804850,11/14/2021,"54105,133",МТЧ,100000062387
26804921,11/14/2021,"698104,572",км,100000062387
26804907,11/14/2021,"1088552,024",км,100000065970
26804866,11/14/2021,"63174,951",МТЧ,100000062392
26804852,11/14/2021,"806436,328",км,100000062392
26804836,11/14/2021,"64360,511",МТЧ,100000062390
26804822,11/14/2021,"844085,921",км,100000062390
26804654,11/14/2021,"1030370,119",км,100000065619
26804638,11/14/2021,"78839,659",МТЧ,100000065619
26804621,11/14/2021,"78410,057",МТЧ,100000065967
26804613,11/14/2021,"1013829,558",км,100000065967
26804594,11/14/2021,"1085288,843",км,100000065611
26804470,11/14/2021,"83928,426",МТЧ,100000065611
26804574,11/14/2021,"1166370,055",км,100000065606
26804559,11/14/2021,"87924,517",МТЧ,100000065606
26804044,11/14/2021,"1198304,626",км,100000062373
26803992,11/14/2021,"999302,212",км,100000062380
26803849,11/14/2021,"514061,444",км,100000065981
26803642,11/14/2021,"63074,426",МТЧ,100000062394
26803549,11/14/2021,"95949,433",МТЧ,100000062371
26803568,11/13/2021,"999195,513",км,100000062380
26803521,11/13/2021,"63062,476",МТЧ,100000062394
26798468,11/14/2021,"940294,159",км,100000065643
26798446,11/14/2021,"68751,615",МТЧ,100000065643
26798426,11/14/2021,"942151,943",км,100000065641
26798350,11/14/2021,"69833,507",МТЧ,100000065641
26798397,11/14/2021,"963768,346",км,100000065640
26798381,11/14/2021,"69760,278",МТЧ,100000065640
26798373,11/14/2021,"987220,987",км,100000065639
26798361,11/14/2021,"71039,495",МТЧ,100000065639
26798353,11/14/2021,"949282,792",км,100000065638
26798335,11/14/2021,"69092,313",МТЧ,100000065638
26798318,11/14/2021,"995575,318",км,100000065637
26798298,11/14/2021,"71827,128",МТЧ,100000065637
26798281,11/14/2021,"772067,339",км,100000065636
26798273,11/14/2021,"56978,166",МТЧ,100000065636
26798240,11/14/2021,"778086,437",км,100000065635
26798253,11/14/2021,"59724,023",МТЧ,100000065635
26798169,11/14/2021,"787763,202",км,100000065634
26798227,11/14/2021,"58443,392",МТЧ,100000065634
26798211,11/14/2021,"778566,070",км,100000065633
26798199,11/14/2021,"57011,656",МТЧ,100000065633
26798181,11/14/2021,"775164,792",км,100000065632
26798171,11/14/2021,"57127,692",МТЧ,100000065632
26798156,11/14/2021,"764747,099",км,100000065631
26798143,11/14/2021,"56256,483",МТЧ,100000065631
26798126,11/14/2021,"803733,755",км,100000065630
26798115,11/14/2021,"59748,305",МТЧ,100000065630
26798096,11/14/2021,"818940,383",км,100000065629
26798076,11/14/2021,"59875,572",МТЧ,100000065629
26798064,11/14/2021,"728449,272",км,100000065628
26798049,11/14/2021,"52618,459",МТЧ,100000065628
26797982,11/14/2021,"823643,652",км,100000065627
26797971,11/14/2021,"60346,881",МТЧ,100000065627
26797962,11/14/2021,"857394,452",км,100000065626
26797952,11/14/2021,"61831,259",МТЧ,100000065626
26797937,11/14/2021,"804440,269",км,100000065625
26797916,11/14/2021,"59213,209",МТЧ,100000065625
26797897,11/14/2021,"852476,571",км,100000065624
26797881,11/14/2021,"61462,577",МТЧ,100000065624
26797869,11/14/2021,"862101,729",км,100000065623
26797847,11/14/2021,"62880,292",МТЧ,100000065623
